product_id,product_name,department,Category,Product_type,final_price,discount_percentage,rating,rating_count,price_segment,engagement_level,performance_segment
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1299.0,48,2.0,2.0,Mid-Range,Low Engagement,Low Performer
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2449.0,28,4.0,5206.0,Mid-Range,Medium Engagement,Low Performer
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1049.0,58,3.7,638.0,Mid-Range,Low Engagement,Low Performer
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2399.0,43,3.8,397.0,Mid-Range,Low Engagement,Low Performer
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,2286.0,49,3.9,326.0,Mid-Range,Low Engagement,Low Performer
B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home & Kitchen,Kitchen & HomeAppliances,ColdPressJuicers,499.0,77,3.1,3527.0,Budget,Medium Engagement,Low Performer
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,429.0,57,3.0,617.0,Budget,Low Engagement,Low Performer
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,299.0,50,4.0,314.0,Budget,Low Engagement,Low Performer
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,5395.0,73,4.4,535.0,Premium,Low Engagement,Hidden Gem
B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home & Kitchen,Kitchen & HomeAppliances,Irons,559.0,45,4.1,17325.0,Budget,High Engagement,Low Performer
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home & Kitchen,Kitchen & HomeAppliances,Irons,660.0,40,3.6,91.0,Budget,Low Engagement,Low Performer
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,419.0,58,4.4,227.0,Budget,Low Engagement,Hidden Gem
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,7349.0,33,4.2,11957.0,Premium,High Engagement,Star Product
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2899.0,28,4.3,7140.0,Mid-Range,Medium Engagement,Star Product
B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,1799.0,45,3.8,687.0,Mid-Range,Low Engagement,Low Performer
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1474.0,68,4.1,1045.0,Mid-Range,Medium Engagement,Low Performer
B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,15999.0,35,4.0,11206.0,Premium,High Engagement,Low Performer
B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,3645.0,40,4.2,561.0,Mid-Range,Low Engagement,Hidden Gem
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,375.0,62,3.6,1988.0,Budget,Medium Engagement,Low Performer
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2976.0,25,4.2,3740.0,Mid-Range,Medium Engagement,Hidden Gem
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,1099.0,27,4.1,4401.0,Mid-Range,Medium Engagement,Low Performer
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home & Kitchen,Kitchen & HomeAppliances,Irons,2575.0,62,4.2,611.0,Mid-Range,Low Engagement,Hidden Gem
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1649.0,41,3.9,2162.0,Mid-Range,Medium Engagement,Low Performer
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,799.0,53,4.0,97.0,Budget,Low Engagement,Low Performer
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,765.0,21,4.2,6055.0,Budget,Medium Engagement,Star Product
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home & Kitchen,Kitchen & HomeAppliances,LintShavers,999.0,33,4.2,386.0,Budget,Low Engagement,Hidden Gem
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,587.0,55,4.1,557.0,Budget,Low Engagement,Low Performer
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home & Kitchen,Kitchen & HomeAppliances,ColdPressJuicers,12609.0,47,4.4,2288.0,Premium,Medium Engagement,Hidden Gem
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home & Kitchen,Kitchen & HomeAppliances,Irons,699.0,18,4.1,1106.0,Budget,Medium Engagement,Low Performer
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,3799.0,37,4.2,11935.0,Mid-Range,High Engagement,Star Product
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,640.0,37,4.1,5059.0,Budget,Medium Engagement,Low Performer
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,979.0,51,3.9,157.0,Budget,Low Engagement,Low Performer
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,5365.0,28,3.9,3584.0,Premium,Medium Engagement,Low Performer
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home & Kitchen,Kitchen & HomeAppliances,Irons,3199.0,9,4.2,1899.0,Mid-Range,Medium Engagement,Hidden Gem
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,979.0,30,4.2,15252.0,Budget,High Engagement,Star Product
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,929.0,58,3.7,4.0,Budget,Low Engagement,Low Performer
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home & Kitchen,Kitchen & HomeAppliances,WetGrinders,3710.0,14,3.7,1662.0,Mid-Range,Medium Engagement,Low Performer
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2033.0,53,3.4,422.0,Mid-Range,Low Engagement,Low Performer
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,9495.0,50,4.2,79.0,Premium,Low Engagement,Hidden Gem
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,7799.0,38,4.0,5160.0,Premium,Medium Engagement,Low Performer
B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,949.0,60,4.1,2311.0,Budget,Medium Engagement,Low Performer
B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2790.0,43,3.9,588.0,Mid-Range,Low Engagement,Low Performer
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home & Kitchen,Kitchen & HomeAppliances,Irons,645.0,41,4.0,3271.0,Budget,Medium Engagement,Low Performer
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2237.81,43,3.9,11004.0,Mid-Range,High Engagement,Mass but Risky
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,8699.0,49,4.2,3195.0,Premium,Medium Engagement,Hidden Gem
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,42990.0,43,4.3,3231.0,Premium,Medium Engagement,Hidden Gem
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,825.0,0,4.0,3246.0,Budget,Medium Engagement,Low Performer
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,161.0,46,2.6,24.0,Budget,Low Engagement,Low Performer
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,697.0,54,3.8,144.0,Budget,Low Engagement,Low Performer
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home & Kitchen,Kitchen & HomeAppliances,StandMixerAccessories,688.0,8,4.5,2280.0,Budget,Medium Engagement,Hidden Gem
B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2199.0,45,3.5,340.0,Mid-Range,Low Engagement,Low Performer
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,6850.0,43,3.9,144.0,Premium,Low Engagement,Low Performer
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2699.0,29,4.0,727.0,Mid-Range,Low Engagement,Low Performer
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,899.0,55,4.0,832.0,Budget,Low Engagement,Low Performer
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1090.0,64,3.5,57.0,Mid-Range,Low Engagement,Low Performer
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home & Kitchen,Kitchen & HomeAppliances,DigitalScales,295.0,51,4.0,1644.0,Budget,Medium Engagement,Low Performer
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home & Kitchen,Kitchen & HomeAppliances,Kettle&ToasterSets,479.0,76,3.4,1066.0,Budget,Medium Engagement,Low Performer
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2949.0,39,4.2,7968.0,Mid-Range,Medium Engagement,Star Product
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,335.0,34,3.8,3195.0,Budget,Medium Engagement,Low Performer
B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,293.0,41,4.1,1456.0,Budget,Medium Engagement,Low Performer
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,599.0,54,4.2,590.0,Budget,Low Engagement,Hidden Gem
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,499.0,50,4.3,1436.0,Budget,Medium Engagement,Hidden Gem
B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",Home & Kitchen,Kitchen & HomeAppliances,Irons,849.0,29,4.2,4184.0,Budget,Medium Engagement,Hidden Gem
B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,249.0,38,4.1,693.0,Budget,Low Engagement,Low Performer
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,185.0,69,3.9,1306.0,Budget,Medium Engagement,Low Performer
B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,778.0,22,3.3,8.0,Budget,Low Engagement,Low Performer
B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,279.0,60,4.3,2326.0,Budget,Medium Engagement,Hidden Gem
B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,215.0,86,3.9,1004.0,Budget,Medium Engagement,Low Performer
B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)",Home & Kitchen,Kitchen & HomeAppliances,Irons,889.0,31,4.3,6400.0,Budget,Medium Engagement,Star Product
B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1449.0,71,3.6,63.0,Mid-Range,Low Engagement,Low Performer
B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1190.0,53,3.8,1181.0,Mid-Range,Medium Engagement,Low Performer
B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1799.0,8,3.9,1888.0,Mid-Range,Medium Engagement,Low Performer
B00K57MR22,"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,6120.0,28,4.6,6550.0,Premium,Medium Engagement,Star Product
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1799.0,45,3.8,1846.0,Mid-Range,Medium Engagement,Low Performer
B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2199.0,44,3.9,1085.0,Mid-Range,Medium Engagement,Low Performer
B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,3685.0,33,4.1,290.0,Mid-Range,Low Engagement,Low Performer
B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,649.0,35,3.6,4.0,Budget,Low Engagement,Low Performer
B07P1BR7L8,"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,8599.0,4,4.4,9734.0,Premium,Medium Engagement,Star Product
B078WB1VWJ,"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",Home & Kitchen,Kitchen & HomeAppliances,Irons,1110.0,31,4.3,4022.0,Mid-Range,Medium Engagement,Hidden Gem
B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1499.0,57,4.7,2591.0,Mid-Range,Medium Engagement,Hidden Gem
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home & Kitchen,Kitchen & HomeAppliances,DigitalScales,759.0,62,4.3,532.0,Budget,Low Engagement,Hidden Gem
B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,2669.0,17,3.9,260.0,Mid-Range,Low Engagement,Low Performer
